time,pm25,dp,haps,nox,press,rh,temp,wd,wp
2023-10-20 21:00:00,4.9,40.0,0.0,7.2,998.0,16.0,93.0,298.9,2.0
2023-10-20 22:00:00,3.0,36.0,0.0,8.1,997.0,14.0,92.0,25.6,4.3
2023-10-20 23:00:00,3.1,38.0,0.1,15.6,997.0,17.0,89.0,38.0,2.6
2023-10-21 00:00:00,7.8,42.0,0.1,38.8,998.0,24.0,83.0,66.2,2.6
2023-10-21 01:00:00,7.1,43.0,0.1,38.8,998.0,29.0,78.0,89.1,1.6
2023-10-21 02:00:00,10.2,45.0,0.2,83.5,998.0,36.0,73.0,112.5,1.1
2023-10-21 03:00:00,13.6,47.0,0.3,128.5,999.0,44.0,70.0,259.7,0.9
2023-10-21 04:00:00,18.2,47.0,0.4,101.4,999.0,46.0,69.0,140.3,1.1
2023-10-21 05:00:00,15.2,46.0,1.0,94.0,999.0,45.0,69.0,120.7,2.3
2023-10-21 06:00:00,8.4,45.0,5.16,41.0,999.0,40.0,70.0,131.2,2.6
2023-10-21 07:00:00,8.7,46.0,5.16,37.8,998.0,42.0,70.0,159.9,2.2
2023-10-21 08:00:00,13.8,48.0,0.6,68.0,998.0,52.0,66.0,130.5,1.8
2023-10-21 09:00:00,13.9,48.0,0.6,76.2,998.0,57.0,64.0,246.9,1.2
2023-10-21 10:00:00,12.2,49.0,0.4,48.3,998.0,61.0,63.0,232.4,1.7
2023-10-21 11:00:00,12.9,51.0,0.3,37.4,999.0,68.0,62.0,213.8,0.7
2023-10-21 12:00:00,13.2,51.0,0.4,49.9,999.0,71.0,60.0,294.9,0.5
2023-10-21 13:00:00,12.5,51.0,0.3,48.6,999.0,63.0,64.0,240.1,0.5
2023-10-21 14:00:00,13.6,50.0,0.2,44.3,1000.0,50.0,70.0,235.2,1.0
2023-10-21 15:00:00,15.1,49.0,0.2,56.0,1000.0,37.0,78.0,296.0,1.0
2023-10-21 16:00:00,15.1,52.0,0.2,52.1,999.0,32.0,85.0,257.5,0.9
2023-10-21 17:00:00,6.6,45.0,0.1,10.1,999.0,22.0,89.0,178.5,4.5
2023-10-21 18:00:00,3.9,42.0,0.0,4.8,998.0,19.0,90.0,190.7,4.9
2023-10-21 19:00:00,4.8,46.0,0.1,6.7,997.0,22.0,90.0,162.5,3.5
2023-10-21 20:00:00,5.6,47.0,0.1,0.4,997.0,21.0,91.0,115.9,3.1
2023-10-21 21:00:00,7.2,44.0,0.1,0.4,997.0,20.0,91.0,157.0,3.2
2023-10-21 22:00:00,9.5,46.0,0.1,0.4,997.0,23.0,88.0,152.7,2.8
2023-10-21 23:00:00,7.5,46.0,0.1,21.9,997.0,26.0,85.0,140.5,2.6
2023-10-22 00:00:00,9.5,50.0,0.2,20.9,998.0,33.0,82.0,144.8,2.8
2023-10-22 01:00:00,10.4,53.0,0.2,20.2,998.0,39.0,79.0,147.1,3.5
2023-10-22 02:00:00,11.8,53.0,0.2,23.1,998.0,42.0,78.0,143.8,3.4
2023-10-22 03:00:00,12.3,53.0,1.18,19.7,998.0,45.0,76.0,135.1,3.3
2023-10-22 04:00:00,11.7,52.0,1.18,17.3,998.0,46.0,75.0,141.4,2.3
2023-10-22 05:00:00,12.5,53.0,0.1,18.4,998.0,49.0,73.0,132.9,2.5
2023-10-22 06:00:00,14.4,54.0,0.2,17.9,998.0,54.0,71.0,150.2,2.0
2023-10-22 07:00:00,15.0,54.0,0.2,16.2,998.0,55.0,70.0,116.9,2.0
2023-10-22 08:00:00,15.0,53.0,1.57,16.7,998.0,54.0,71.0,121.8,2.1
2023-10-22 09:00:00,15.1,54.0,1.57,19.8,998.0,59.0,69.0,144.3,1.6
2023-10-22 10:00:00,16.3,55.0,1.57,24.7,998.0,65.0,67.0,157.9,1.5
2023-10-22 11:00:00,16.8,55.0,0.2,18.8,999.0,66.0,67.0,143.0,2.2
2023-10-22 12:00:00,16.5,55.0,0.1,12.1,999.0,63.0,68.0,142.6,2.8
2023-10-22 13:00:00,18.2,56.0,0.1,14.2,1000.0,66.0,68.0,142.1,2.6
2023-10-22 14:00:00,16.9,57.0,0.1,16.1,1001.0,64.0,70.0,148.0,3.0
2023-10-22 15:00:00,16.8,59.0,0.1,18.6,1001.0,58.0,75.0,129.5,2.6
2023-10-22 16:00:00,14.5,60.0,0.1,14.9,1001.0,51.0,80.0,131.2,2.8
2023-10-22 17:00:00,11.0,61.0,0.1,20.0,1000.0,49.0,82.0,137.7,3.2
2023-10-22 18:00:00,10.9,61.0,0.1,8.3,999.0,48.0,83.0,134.7,3.5
2023-10-22 19:00:00,9.8,61.0,0.1,5.6,999.0,47.0,84.0,153.0,3.2
2023-10-22 20:00:00,9.0,61.0,0.0,5.4,998.0,46.0,84.0,139.2,3.1
2023-10-22 21:00:00,8.9,63.0,0.1,6.0,998.0,49.0,84.0,125.9,4.3
2023-10-22 22:00:00,8.4,63.0,0.1,5.8,998.0,53.0,82.0,128.0,4.3
2023-10-22 23:00:00,8.2,64.0,0.1,7.6,998.0,58.0,80.0,121.1,5.0
2023-10-23 00:00:00,11.0,65.0,0.1,8.9,998.0,64.0,79.0,131.7,4.0
2023-10-23 01:00:00,11.1,66.0,0.1,8.9,999.0,67.0,78.0,147.0,3.9
2023-10-23 02:00:00,10.5,66.0,0.1,6.8,999.0,68.0,77.0,139.8,4.1
2023-10-23 03:00:00,11.1,66.0,0.1,8.1,999.0,71.0,76.0,139.5,3.3
2023-10-23 04:00:00,11.0,64.0,0.1,7.3,999.0,67.0,76.0,142.7,3.5
2023-10-23 05:00:00,10.3,64.0,0.1,5.4,999.0,64.0,77.0,157.9,5.4
2023-10-23 06:00:00,9.2,65.0,0.58,4.2,999.0,67.0,76.0,162.3,5.5
2023-10-23 07:00:00,9.1,65.0,0.58,4.5,999.0,70.0,76.0,160.6,4.3
2023-10-23 08:00:00,8.7,66.0,0.1,5.4,999.0,72.0,75.0,178.5,3.4
2023-10-23 09:00:00,7.5,66.0,0.1,5.8,999.0,75.0,75.0,165.9,3.4
2023-10-23 10:00:00,7.4,67.0,0.1,7.8,999.0,79.0,74.0,156.8,3.6
2023-10-23 11:00:00,7.5,67.0,0.1,10.0,999.0,80.0,74.0,163.6,3.8
2023-10-23 12:00:00,9.7,67.0,0.1,19.7,1000.0,82.0,73.0,146.8,3.4
2023-10-23 13:00:00,10.7,67.0,0.1,22.2,1000.0,83.0,73.0,136.8,2.8
2023-10-23 14:00:00,10.9,68.0,0.1,18.3,1001.0,80.0,74.0,151.3,3.6
2023-10-23 15:00:00,10.9,68.0,0.1,11.5,1001.0,79.0,75.0,161.5,4.7
2023-10-23 16:00:00,12.3,68.0,0.1,11.7,1001.0,79.0,75.0,155.2,5.4
2023-10-23 17:00:00,11.2,68.0,0.1,8.3,1001.0,72.0,78.0,153.3,4.6
2023-10-23 18:00:00,9.9,68.0,0.1,8.2,1000.0,67.0,80.0,147.2,5.2
2023-10-23 19:00:00,11.7,68.0,0.1,8.2,999.0,70.0,79.0,132.2,5.4
2023-10-23 20:00:00,9.2,68.0,0.1,7.0,999.0,71.0,78.0,129.5,5.2
2023-10-23 21:00:00,9.0,68.0,0.1,8.3,999.0,73.0,77.0,128.6,4.5
2023-10-23 22:00:00,10.6,68.0,0.1,9.0,999.0,75.0,77.0,129.0,4.1
2023-10-23 23:00:00,9.7,68.0,0.1,8.7,999.0,76.0,76.0,115.5,4.7
2023-10-24 00:00:00,8.9,68.0,0.2,6.6,999.0,77.0,76.0,97.3,5.9
2023-10-24 01:00:00,9.5,68.0,0.1,6.0,1000.0,79.0,75.0,94.0,7.3
2023-10-24 02:00:00,10.8,69.0,0.1,6.7,1000.0,88.0,73.0,100.7,6.6
2023-10-24 03:00:00,12.1,70.0,0.1,6.9,1000.0,91.0,72.0,92.4,5.8
2023-10-24 04:00:00,12.8,70.0,0.1,7.9,999.0,91.0,72.0,102.6,5.9
2023-10-24 05:00:00,13.9,70.0,0.1,6.9,999.0,90.0,73.0,124.4,4.1
2023-10-24 06:00:00,14.5,69.0,0.1,6.3,999.0,90.0,72.0,136.6,4.0
2023-10-24 07:00:00,12.0,69.0,0.1,6.1,999.0,90.0,72.0,136.5,4.1
2023-10-24 08:00:00,8.7,68.0,0.56,6.1,999.0,87.0,72.0,148.6,3.6
2023-10-24 09:00:00,7.9,68.0,0.56,6.6,999.0,87.0,72.0,147.8,4.1
2023-10-24 10:00:00,8.4,68.0,0.1,9.2,999.0,86.0,72.0,138.4,4.5
2023-10-24 11:00:00,8.8,68.0,0.1,12.5,999.0,86.0,72.0,136.4,5.0
2023-10-24 12:00:00,9.3,68.0,0.1,12.7,1000.0,85.0,73.0,139.4,4.8
2023-10-24 13:00:00,9.4,68.0,0.1,14.6,1000.0,84.0,73.0,142.4,4.9
2023-10-24 14:00:00,9.8,68.0,0.1,13.3,1001.0,81.0,74.0,147.7,5.0
2023-10-24 15:00:00,9.7,68.0,0.1,11.1,1001.0,84.0,74.0,150.1,5.0
2023-10-24 16:00:00,9.4,70.0,0.1,9.0,1001.0,92.0,72.0,152.3,5.7
2023-10-24 17:00:00,9.4,70.0,0.1,12.3,1000.0,93.0,72.0,144.6,3.8
2023-10-24 18:00:00,10.0,71.0,0.1,16.6,1000.0,94.0,73.0,145.0,3.0
2023-10-24 19:00:00,9.8,70.0,0.1,19.0,999.0,94.0,72.0,137.2,1.8
2023-10-24 20:00:00,10.6,71.0,0.2,1.5,998.0,94.0,72.0,89.6,2.2
2023-10-24 21:00:00,11.5,71.0,0.3,1.5,998.0,94.0,73.0,202.9,0.7
2023-10-24 22:00:00,10.5,71.0,0.3,1.5,999.0,94.0,73.0,146.4,1.8
2023-10-24 23:00:00,9.6,70.0,0.2,18.2,999.0,94.0,72.0,116.1,0.9
2023-10-25 00:00:00,10.9,71.0,0.2,22.2,999.0,94.0,72.0,191.5,0.7
2023-10-25 01:00:00,12.1,71.0,0.2,33.8,999.0,95.0,73.0,122.2,1.3
2023-10-25 02:00:00,11.6,71.0,0.2,26.9,1000.0,94.0,73.0,178.8,1.1
2023-10-25 03:00:00,9.7,70.0,0.1,13.4,1001.0,94.0,72.0,166.3,1.8
2023-10-25 04:00:00,9.7,70.0,0.1,11.3,1001.0,92.0,72.0,145.1,2.9
2023-10-25 05:00:00,8.4,68.0,0.1,7.0,1001.0,84.0,73.0,149.6,4.6
2023-10-25 06:00:00,8.1,67.0,0.4,4.6,1001.0,81.0,74.0,158.2,4.4
2023-10-25 07:00:00,7.7,67.0,0.4,3.4,1001.0,79.0,74.0,157.9,5.9
2023-10-25 08:00:00,8.2,67.0,0.1,3.8,1001.0,81.0,74.0,154.8,4.9
2023-10-25 09:00:00,8.5,67.0,0.1,5.4,1001.0,84.0,72.0,140.8,4.7
2023-10-25 10:00:00,9.6,67.0,0.1,11.6,1001.0,86.0,72.0,139.0,3.8
2023-10-25 11:00:00,10.8,68.0,0.1,13.4,1002.0,87.0,72.0,144.7,4.5
2023-10-25 12:00:00,13.1,67.0,0.1,14.9,1002.0,87.0,72.0,148.1,4.6
2023-10-25 13:00:00,14.8,68.0,0.1,14.0,1002.0,86.0,72.0,138.1,4.8
2023-10-25 14:00:00,14.7,68.0,0.1,12.7,1003.0,85.0,72.0,132.6,5.2
2023-10-25 15:00:00,15.1,68.0,0.1,13.8,1003.0,83.0,74.0,148.0,5.1
2023-10-25 16:00:00,16.0,68.0,0.1,8.7,1003.0,80.0,75.0,152.4,5.7
2023-10-25 17:00:00,16.3,70.0,0.1,9.6,1002.0,88.0,74.0,149.2,3.9
2023-10-25 18:00:00,14.9,71.0,0.1,11.7,1001.0,78.0,78.0,145.2,4.4
2023-10-25 19:00:00,16.1,70.0,0.1,6.9,1000.0,68.0,81.0,149.3,4.7
2023-10-25 20:00:00,14.6,69.0,0.1,7.9,1000.0,69.0,80.0,148.3,5.3
2023-10-25 21:00:00,12.8,69.0,0.1,6.6,1000.0,68.0,80.0,143.8,5.1
2023-10-25 22:00:00,10.7,69.0,0.1,8.0,1000.0,73.0,78.0,135.6,5.0
2023-10-25 23:00:00,10.1,70.0,0.1,9.2,1000.0,83.0,76.0,130.6,4.5
2023-10-26 00:00:00,9.3,71.0,0.1,9.9,1000.0,90.0,74.0,127.5,2.6
2023-10-26 01:00:00,9.4,70.0,0.1,9.1,1000.0,92.0,73.0,193.8,0.4
2023-10-26 02:00:00,5.9,69.0,0.1,7.0,1001.0,92.0,71.0,350.5,1.9
2023-10-26 03:00:00,5.4,68.0,0.1,8.7,1001.0,94.0,70.0,327.9,3.5
2023-10-26 04:00:00,3.6,68.0,0.1,6.5,1001.0,95.0,69.0,321.5,3.0
2023-10-26 05:00:00,3.2,68.0,0.1,6.9,1000.0,95.0,70.0,79.7,2.7
2023-10-26 06:00:00,8.7,70.0,0.1,8.1,1000.0,95.0,72.0,131.8,2.5
2023-10-26 07:00:00,7.8,70.0,0.1,7.4,999.0,95.0,71.0,213.8,3.0
2023-10-26 08:00:00,3.4,68.0,0.47,5.4,999.0,96.0,69.0,166.5,2.7
2023-10-26 09:00:00,3.5,68.0,0.47,6.1,999.0,96.0,69.0,165.5,2.6
2023-10-26 10:00:00,5.3,67.0,0.2,10.2,999.0,96.0,68.0,145.7,2.8
2023-10-26 11:00:00,5.9,67.0,0.1,13.8,999.0,96.0,69.0,153.5,2.4
2023-10-26 12:00:00,5.5,68.0,0.1,17.0,1000.0,96.0,69.0,153.6,3.1
2023-10-26 13:00:00,6.2,67.0,0.1,10.8,1001.0,96.0,69.0,151.7,3.9
2023-10-26 14:00:00,5.8,67.0,0.1,14.1,1001.0,96.0,69.0,144.2,2.8
2023-10-26 15:00:00,6.4,68.0,0.1,12.7,1001.0,95.0,70.0,188.6,3.2
2023-10-26 16:00:00,6.1,68.0,0.1,8.7,1001.0,87.0,72.0,181.8,3.4
2023-10-26 17:00:00,4.8,66.0,0.1,6.2,1001.0,76.0,75.0,182.6,4.5
2023-10-26 18:00:00,4.6,67.0,0.0,5.6,1000.0,69.0,78.0,165.4,4.4
2023-10-26 19:00:00,5.8,67.0,0.1,5.1,1000.0,66.0,80.0,157.0,4.2
2023-10-26 20:00:00,7.1,68.0,0.0,4.8,999.0,63.0,82.0,167.7,4.9
2023-10-26 21:00:00,8.7,70.0,0.1,6.4,998.0,64.0,83.0,175.5,4.1
2023-10-26 22:00:00,7.8,71.0,0.1,8.1,998.0,69.0,82.0,140.3,3.4
2023-10-26 23:00:00,6.8,71.0,0.1,7.4,998.0,74.0,80.0,155.7,4.1
2023-10-27 00:00:00,6.5,71.0,0.1,9.7,999.0,83.0,77.0,132.2,4.8
2023-10-27 01:00:00,6.4,70.0,0.1,9.4,1000.0,87.0,74.0,131.3,4.9
2023-10-27 02:00:00,8.6,70.0,0.1,6.9,1001.0,89.0,73.0,145.1,5.3
2023-10-27 03:00:00,8.9,70.0,0.1,4.5,1001.0,87.0,74.0,157.5,5.9
2023-10-27 04:00:00,8.1,70.0,0.1,4.0,1001.0,87.0,74.0,157.6,4.6
2023-10-27 05:00:00,7.5,70.0,0.1,3.8,1001.0,87.0,74.0,158.6,3.5
2023-10-27 06:00:00,8.3,71.0,0.27,3.5,1001.0,87.0,75.0,174.5,4.3
2023-10-27 07:00:00,10.9,71.0,0.27,3.0,1001.0,87.0,75.0,182.0,5.4
2023-10-27 08:00:00,12.0,71.0,0.1,3.4,1002.0,87.0,75.0,184.0,5.1
2023-10-27 09:00:00,11.7,71.0,0.1,3.9,1002.0,86.0,75.0,186.6,4.4
2023-10-27 10:00:00,9.5,71.0,0.1,5.7,1002.0,85.0,76.0,188.5,4.2
2023-10-27 11:00:00,9.4,71.0,0.1,7.6,1003.0,85.0,76.0,178.0,3.8
2023-10-27 12:00:00,10.1,71.0,0.1,9.7,1003.0,86.0,76.0,169.0,3.4
2023-10-27 13:00:00,11.9,72.0,0.1,9.9,1004.0,86.0,76.0,161.0,3.8
2023-10-27 14:00:00,12.9,72.0,0.1,10.3,1004.0,82.0,78.0,168.6,4.2
2023-10-27 15:00:00,12.4,72.0,0.1,7.0,1005.0,71.0,82.0,182.3,4.5
2023-10-27 16:00:00,14.1,72.0,0.1,6.8,1005.0,68.0,83.0,187.3,5.2
2023-10-27 17:00:00,14.6,71.0,0.1,6.1,1004.0,66.0,84.0,190.7,4.7
2023-10-27 18:00:00,13.3,71.0,0.0,5.6,1004.0,60.0,87.0,196.7,4.2
2023-10-27 19:00:00,12.1,70.0,0.1,5.0,1003.0,57.0,88.0,195.6,3.7
2023-10-27 20:00:00,12.4,70.0,0.0,4.9,1002.0,51.0,90.0,197.4,2.7
2023-10-27 21:00:00,12.5,68.0,0.1,7.6,1003.0,66.0,81.0,324.7,6.5
2023-10-27 22:00:00,10.7,66.0,0.0,8.5,1002.0,67.0,78.0,343.4,5.8
2023-10-27 23:00:00,10.3,65.0,0.1,12.0,1003.0,76.0,73.0,312.7,5.6
2023-10-28 00:00:00,10.2,65.0,0.1,10.5,1004.0,80.0,72.0,347.4,4.5
2023-10-28 01:00:00,9.9,64.0,0.1,8.1,1005.0,79.0,71.0,4.2,5.1
2023-10-28 02:00:00,10.5,64.0,0.1,6.7,1005.0,83.0,69.0,12.7,4.9
2023-10-28 03:00:00,11.5,62.0,0.1,7.5,1006.0,81.0,68.0,11.2,4.2
2023-10-28 04:00:00,11.5,62.0,0.1,6.3,1006.0,90.0,65.0,2.6,3.9
2023-10-28 05:00:00,9.0,61.0,0.1,6.6,1005.0,92.0,64.0,23.2,4.2
2023-10-28 06:00:00,8.8,61.0,0.7,5.1,1005.0,93.0,63.0,29.3,3.3
2023-10-28 07:00:00,7.7,61.0,0.7,4.5,1004.0,94.0,63.0,352.7,3.3
2023-10-28 08:00:00,6.8,60.0,0.1,5.0,1004.0,95.0,62.0,317.2,3.0
2023-10-28 09:00:00,6.8,60.0,0.0,3.8,1005.0,95.0,61.0,344.7,3.0
2023-10-28 10:00:00,6.0,59.0,0.0,3.8,1005.0,96.0,61.0,0.5,3.2
2023-10-28 11:00:00,5.0,59.0,0.1,4.8,1005.0,96.0,60.0,343.6,3.9
2023-10-28 12:00:00,3.5,59.0,0.1,9.2,1005.0,96.0,60.0,2.8,1.6
2023-10-28 13:00:00,3.4,58.0,0.1,9.0,1005.0,96.0,60.0,320.8,3.2
2023-10-28 14:00:00,2.9,58.0,0.1,9.2,1006.0,96.0,59.0,346.6,3.7
2023-10-28 15:00:00,1.9,58.0,0.2,9.3,1006.0,96.0,59.0,0.7,3.4
2023-10-28 16:00:00,2.4,59.0,0.3,12.3,1006.0,93.0,61.0,350.9,2.5
2023-10-28 17:00:00,3.8,60.0,0.2,13.3,1005.0,91.0,62.0,351.9,1.2
2023-10-28 18:00:00,4.5,60.0,0.2,16.0,1004.0,88.0,63.0,301.2,3.6
2023-10-28 19:00:00,4.7,59.0,0.1,14.1,1003.0,88.0,63.0,314.5,2.9
2023-10-28 20:00:00,6.4,59.0,0.1,7.8,1002.0,83.0,64.0,309.6,2.5
2023-10-28 21:00:00,6.8,59.0,0.1,7.8,1002.0,84.0,64.0,308.2,4.5
2023-10-28 22:00:00,6.7,59.0,0.1,7.8,1002.0,87.0,63.0,312.5,4.2
2023-10-28 23:00:00,7.0,59.0,0.1,11.1,1001.0,89.0,62.0,319.8,3.5
2023-10-29 00:00:00,8.0,59.0,0.1,8.8,1002.0,91.0,61.0,346.5,3.7
2023-10-29 01:00:00,9.5,59.0,0.1,9.2,1002.0,92.0,61.0,338.8,3.2
2023-10-29 02:00:00,9.5,59.0,0.1,8.3,1002.0,94.0,60.0,333.4,3.7
2023-10-29 03:00:00,7.2,59.0,0.91,7.3,1002.0,95.0,60.0,4.0,3.6
2023-10-29 04:00:00,7.0,58.0,0.91,5.7,1003.0,95.0,60.0,2.5,4.4
2023-10-29 05:00:00,5.0,57.0,0.0,5.6,1003.0,95.0,58.0,344.5,4.1
2023-10-29 06:00:00,3.0,54.0,0.0,3.0,1003.0,95.0,56.0,338.2,5.1
2023-10-29 07:00:00,2.6,52.0,0.1,2.6,1003.0,95.0,54.0,357.8,6.6
2023-10-29 08:00:00,2.0,51.0,0.71,2.0,1004.0,95.0,52.0,354.9,6.0
2023-10-29 09:00:00,1.3,48.0,0.71,1.9,1004.0,94.0,50.0,354.9,6.7
2023-10-29 10:00:00,1.0,46.0,0.71,1.7,1004.0,92.0,49.0,344.4,5.8
2023-10-29 11:00:00,0.9,45.0,0.0,2.0,1005.0,90.0,48.0,354.0,6.3
2023-10-29 12:00:00,1.4,44.0,0.0,1.7,1005.0,89.0,47.0,348.8,5.9
2023-10-29 13:00:00,1.6,43.0,0.0,2.2,1006.0,88.0,47.0,344.3,6.1
2023-10-29 14:00:00,1.5,43.0,0.1,3.0,1007.0,89.0,46.0,335.5,5.9
2023-10-29 15:00:00,1.1,44.0,0.0,3.4,1007.0,92.0,46.0,335.9,5.9
2023-10-29 16:00:00,1.3,42.0,0.0,3.2,1007.0,84.0,46.0,355.0,7.1
2023-10-29 17:00:00,1.3,42.0,0.1,2.9,1007.0,83.0,47.0,343.4,6.1
2023-10-29 18:00:00,2.0,43.0,0.0,3.2,1007.0,85.0,47.0,350.3,6.1
2023-10-29 19:00:00,2.1,42.0,0.0,2.6,1006.0,84.0,47.0,356.5,7.7
2023-10-29 20:00:00,2.5,44.0,0.1,3.3,1006.0,91.0,46.0,356.5,6.4
2023-10-29 21:00:00,3.2,42.0,0.1,3.1,1007.0,88.0,45.0,353.9,7.7
2023-10-29 22:00:00,4.7,41.0,0.1,2.5,1008.0,89.0,44.0,350.2,7.4
2023-10-29 23:00:00,3.3,40.0,0.0,2.8,1009.0,89.0,43.0,354.4,7.9
2023-10-30 00:00:00,2.5,39.0,0.0,2.4,1010.0,86.0,43.0,353.1,7.4
2023-10-30 01:00:00,2.2,38.0,0.1,2.4,1011.0,81.0,43.0,351.4,7.2
2023-10-30 02:00:00,0.9,38.0,0.1,2.2,1011.0,86.0,42.0,357.5,9.2
2023-10-30 03:00:00,0.6,37.0,0.0,1.9,1012.0,84.0,42.0,349.2,8.1
2023-10-30 04:00:00,1.4,36.0,0.0,1.6,1012.0,81.0,42.0,354.2,9.6
2023-10-30 05:00:00,3.3,37.0,0.0,1.3,1012.0,87.0,41.0,348.7,8.4
2023-10-30 06:00:00,5.1,38.0,0.5,1.0,1012.0,91.0,40.0,350.3,7.9
2023-10-30 07:00:00,5.5,38.0,0.5,1.1,1012.0,92.0,40.0,350.7,8.1
2023-10-30 08:00:00,6.3,37.0,0.0,1.0,1013.0,92.0,40.0,346.8,7.4
2023-10-30 09:00:00,7.4,37.0,0.0,1.2,1013.0,90.0,40.0,351.0,7.9
2023-10-30 10:00:00,7.4,35.0,0.0,1.5,1014.0,82.0,40.0,350.4,8.2
2023-10-30 11:00:00,7.3,32.0,0.1,3.0,1015.0,74.0,39.0,354.6,8.8
2023-10-30 12:00:00,7.0,30.0,0.0,4.2,1015.0,71.0,39.0,355.4,8.2
2023-10-30 13:00:00,6.5,29.0,0.1,5.8,1016.0,69.0,39.0,358.1,7.8
2023-10-30 14:00:00,5.7,27.0,0.0,5.5,1016.0,60.0,40.0,3.1,8.2
2023-10-30 15:00:00,4.7,24.0,0.1,5.1,1017.0,49.0,42.0,10.1,8.8
2023-10-30 16:00:00,4.4,21.0,0.0,4.6,1017.0,40.0,44.0,7.9,8.6
2023-10-30 17:00:00,4.3,22.0,0.0,3.9,1016.0,40.0,46.0,360.0,8.7
2023-10-30 18:00:00,5.0,25.0,0.0,3.1,1015.0,42.0,47.0,359.9,8.7
2023-10-30 19:00:00,4.9,25.0,0.0,2.8,1014.0,41.0,48.0,359.4,9.6
2023-10-30 20:00:00,4.6,24.0,0.0,2.8,1013.0,39.0,48.0,1.6,9.7
2023-10-30 21:00:00,4.3,24.0,0.0,3.0,1012.0,38.0,49.0,356.0,7.8
2023-10-30 22:00:00,4.3,25.0,0.1,3.6,1013.0,39.0,49.0,358.9,7.3
2023-10-30 23:00:00,4.4,26.0,0.0,5.1,1013.0,41.0,49.0,5.3,5.5
2023-10-31 00:00:00,5.4,26.0,0.1,7.2,1013.0,42.0,49.0,359.2,5.0
2023-10-31 01:00:00,5.7,27.0,0.1,7.8,1013.0,44.0,48.0,5.1,4.9
2023-10-31 02:00:00,6.1,27.0,0.1,6.3,1014.0,46.0,47.0,2.6,5.1
2023-10-31 03:00:00,5.2,26.0,0.1,4.4,1014.0,44.0,47.0,7.2,6.1
2023-10-31 04:00:00,5.2,27.0,0.1,4.3,1014.0,49.0,46.0,7.3,5.5
2023-10-31 05:00:00,5.2,28.0,0.0,3.8,1014.0,52.0,44.0,5.0,5.0
2023-10-31 06:00:00,5.3,28.0,0.0,4.3,1014.0,53.0,44.0,4.5,4.4
2023-10-31 07:00:00,6.0,30.0,0.0,7.2,1015.0,65.0,42.0,341.0,2.3
2023-10-31 08:00:00,6.1,31.0,0.63,4.8,1015.0,71.0,40.0,337.6,2.0
2023-10-31 09:00:00,6.4,31.0,0.63,8.1,1015.0,72.0,40.0,4.2,2.5
2023-10-31 10:00:00,6.9,32.0,0.0,9.4,1015.0,78.0,38.0,320.5,2.0
2023-10-31 11:00:00,8.2,31.0,0.1,24.4,1016.0,78.0,38.0,327.8,1.9
2023-10-31 12:00:00,9.2,31.0,0.1,38.3,1016.0,78.0,37.0,330.5,2.2
2023-10-31 13:00:00,12.3,32.0,0.1,64.3,1017.0,76.0,39.0,326.2,2.1
2023-10-31 14:00:00,10.6,31.0,0.1,35.0,1017.0,66.0,42.0,338.4,3.2
2023-10-31 15:00:00,9.6,30.0,0.1,28.1,1018.0,56.0,45.0,331.2,4.1
2023-10-31 16:00:00,7.0,27.0,0.1,11.8,1017.0,43.0,49.0,337.2,4.8
2023-10-31 17:00:00,6.4,26.0,0.1,9.0,1017.0,36.0,52.0,333.5,5.1
2023-10-31 18:00:00,6.6,26.0,0.0,7.7,1016.0,33.0,54.0,334.5,5.4
2023-10-31 19:00:00,6.5,26.0,0.1,5.9,1015.0,31.0,56.0,328.6,5.6
2023-10-31 20:00:00,6.2,25.0,0.1,1.1,1014.0,28.0,59.0,339.2,5.0
2023-10-31 21:00:00,5.6,26.0,0.1,1.1,1014.0,28.0,60.0,351.2,6.5
2023-10-31 22:00:00,5.6,29.0,0.1,1.1,1014.0,31.0,60.0,330.3,5.3
2023-10-31 23:00:00,6.4,31.0,0.0,8.2,1014.0,37.0,57.0,6.4,6.5
2023-11-01 00:00:00,6.5,31.0,0.0,8.4,1015.0,41.0,55.0,5.3,5.0
2023-11-01 01:00:00,6.6,30.0,0.1,12.6,1016.0,42.0,53.0,10.1,4.1
2023-11-01 02:00:00,6.8,29.0,0.1,14.0,1016.0,42.0,51.0,14.4,4.4
2023-11-01 03:00:00,6.2,29.0,0.1,12.9,1017.0,45.0,49.0,19.5,3.7
2023-11-01 04:00:00,5.8,26.0,0.1,6.5,1018.0,44.0,47.0,16.4,5.2
2023-11-01 05:00:00,5.3,25.0,0.0,4.2,1018.0,45.0,45.0,14.3,5.0
2023-11-01 06:00:00,5.5,26.0,0.44,5.2,1018.0,50.0,43.0,6.8,3.6
2023-11-01 07:00:00,5.3,24.0,0.44,4.3,1018.0,49.0,42.0,13.6,4.3
2023-11-01 08:00:00,5.0,23.0,0.1,5.0,1018.0,50.0,41.0,11.2,3.0
2023-11-01 09:00:00,5.2,24.0,0.1,8.9,1018.0,56.0,39.0,7.7,1.8
2023-11-01 10:00:00,5.8,24.0,0.0,9.2,1019.0,58.0,38.0,27.2,2.0
2023-11-01 11:00:00,5.6,23.0,0.0,9.9,1019.0,56.0,37.0,48.0,3.3
2023-11-01 12:00:00,6.5,24.0,0.1,18.7,1019.0,62.0,36.0,58.9,3.0
2023-11-01 13:00:00,7.2,24.0,0.1,22.4,1020.0,56.0,38.0,71.2,3.5
